kinase,log2FC_iCCA_HCC,rna_p,hcc_tpm,icca_tpm,rna_fdr,chronos_HCC,chronos_iCCA,chronos_other,icca_selective,hcc_selective,dep_p_icca_vs_other,dep_p_hcc_vs_other,dep_diff_iCCA_minus_HCC,dep_p_icca_vs_hcc,iCCA_essential,HCC_essential,iCCA_selective_dep,HCC_selective_dep,rna_iCCA_up,rna_HCC_up,chcca_position,icca_over_hcc_dep,hcc_over_icca_dep,rna_concordant_iCCA,rna_concordant_HCC
TICAM1,1.375659236900221,3.2905547604060316e-15,4.772332581817915,6.147991818718136,2.4791850934565994e-14,0.0009744568909856853,0.03946937517650007,0.04598277765142828,-0.006513402474928209,-0.045008320760442595,0.6505831382919617,0.1404911724067029,0.038494918285514386,0.4735308011235977,False,False,False,False,True,False,-0.5,False,False,True,False
TIE1,0.32736934993610944,0.023617115573149154,3.181153425384813,3.5085227753209223,0.028674202130755045,-0.11887853815684812,-0.1779691431156697,-0.1536925963145082,-0.02427654680116148,0.03481405815766009,0.21825111188569735,0.10398850307293556,-0.05909060495882157,0.029665006090413847,False,False,False,False,False,False,,False,False,False,False
TIMM8A,-0.5421835881315289,7.028379331515243e-07,3.56649009662659,3.024306508495061,1.271581786951771e-06,-0.23997808465954332,-0.19819490730811962,-0.2532141338985822,0.0550192265904626,0.0132360492390389,0.24963344848214242,0.9449943325250065,0.0417831773514237,0.30179100981005713,False,False,False,False,False,False,,False,False,False,True
TIMP1,2.259412474788947,3.827970750668103e-11,8.158692074918743,10.41810454970769,1.1631955319709705e-10,-0.027014823005395847,-0.0037640664547139322,-0.02462568754575398,0.020861621091040047,-0.002389135459641867,0.2667321523968792,0.8515231711669473,0.023250756550681914,0.5196684087258145,False,False,False,False,True,False,-0.5,False,False,True,False
TIPARP,0.5118105601822651,0.00075349688840454,3.5806194312834747,4.09242999146574,0.0010266472880821561,-0.37686632192981867,-0.32109008758052204,-0.3521195046039842,0.03102941702346218,-0.024746817325834447,0.8332633945964715,0.9591917641605257,0.05577623434929663,0.9322314445142659,False,False,False,False,False,False,,False,False,True,False
TKT,-0.3048333264623384,0.14928446575293572,6.049239445753678,5.744406119291339,0.16894332544056512,-0.16560826611664328,-0.26795877821234027,-0.3606816677648427,0.09272288955250241,0.1950734016481994,0.22779984447129475,0.0010127624219335091,-0.10235051209569698,0.12287293614887453,False,False,False,False,False,False,,False,False,False,False
TLK1,0.7352517429048255,3.0110505324659072e-09,3.762426669526157,4.497678412430982,6.843296664695244e-09,-0.11023589854736458,-0.15461624243589636,-0.12617689746447222,-0.02843934497142414,0.015940998917107638,0.08975014827292183,0.9020018008187409,-0.04438034388853178,0.2386455011944486,False,False,False,False,False,False,,False,False,True,False
TLK2,0.9090950271043718,5.011510121391662e-15,2.742887361322185,3.651982388426557,3.5489234765219925e-14,-0.6338847135567377,-0.6564932174241552,-0.6589612819671163,0.0024680645429611126,0.02507656841037864,0.931405172553039,0.4900238407768781,-0.02260850386741753,0.7799305965556748,True,True,False,False,False,False,-0.5,False,False,True,False
TLR2,1.1458871096229593,8.154136717236487e-09,1.680535863657791,2.82642297328075,1.756439371206293e-08,0.04441355070520889,0.08900439404858698,0.05349370467006052,0.035510689378526465,-0.00908015396485163,0.03592588765445449,0.9213729371366202,0.044590843343378095,0.14157886335524378,False,False,False,False,True,False,0.010269662743839,False,False,True,False
TLR3,0.7508434110844133,0.00011594547637645006,1.8284298572667042,2.5792732683511175,0.00016737535959854996,0.23418849722409926,0.21182103946906308,0.23148346360276803,-0.019662424133704948,0.002705033621331232,0.43320430874715177,0.9103720358001265,-0.02236745775503618,0.5355474084246485,False,False,False,False,False,False,,False,False,True,False
TLR4,0.034344292383357455,0.4584665048811055,1.464830854601825,1.4991751469851824,0.4899415369519586,0.03853907989096918,0.0012106669409709518,0.040927910903880454,-0.0397172439629095,-0.002388831012911277,0.18061339821505296,0.8551482067711561,-0.037328412949998224,0.31330865066849867,False,False,False,False,False,False,,False,False,False,False
TLR7,0.6451705728054004,7.40760712361679e-08,0.6474996456381522,1.2926702184435526,1.467293127727215e-07,0.00805207181293818,0.007745946629408176,0.020343438657099144,-0.01259749202769097,-0.012291366844160965,0.3397877370755267,0.4131541625322982,-0.00030612518353000367,0.9709277605839084,False,False,False,False,False,False,,False,False,True,False
TLR9,0.03671787325208819,0.0023466267103007237,0.03105363217805695,0.06777150543014514,0.0030691182376218536,-0.0788024961431819,0.005808683926190061,-0.04335130431469544,0.049159988240885494,-0.03545119182848646,0.027197880277842885,0.10300874231796893,0.08461118006937196,0.0017956762041136001,False,False,False,False,False,False,,False,False,False,False
TM4SF5,-3.0430105150125044,8.3217952398355e-15,8.42246261201148,5.379452096998975,5.4487945022732435e-14,0.057637504924378385,0.030420440810553465,0.04852523142329858,-0.018104790612745114,0.009112273501079807,0.3716797201649217,0.8195610289038955,-0.02721706411382492,0.3751750676264969,False,False,False,False,False,True,-0.5,False,False,False,True
TM7SF2,-2.4045276692374387,5.1747426174793986e-17,6.673148647321305,4.268620978083867,7.556040105169033e-16,-0.19705391900180336,-0.17784396181226533,-0.21440405304812726,0.03656009123586193,0.017350134046323906,0.17956596362818145,0.637587601724548,0.019209957189538024,0.5196684087258145,False,False,False,False,False,True,-0.5,False,False,False,True
TMED9,0.33700088153694985,0.001042037455807097,7.584824470591449,7.921825352128399,0.0014070063846822504,-0.09288821152773157,-0.11845468262502985,-0.06514836589319221,-0.05330631673183764,-0.02773984563453935,0.05335223869093053,0.27700614507654686,-0.025566471097298288,0.8174573411187145,False,False,False,False,False,False,,False,False,False,False
TMSB4X,1.7263933613180171,7.712352436771428e-16,9.439051900751958,11.165445262069975,7.355711861660611e-15,-0.19720195200149943,-0.2225823050674087,-0.21545171944020952,-0.007130585627199176,0.018249767438710096,0.5433455198212058,0.4474242269786659,-0.025380353065909272,0.19364844434240625,False,False,False,False,True,False,-0.5,False,False,True,False
TNC,2.593886726600764,1.611940997853978e-13,2.1385525000432493,4.732439226644013,7.471074849604112e-13,0.004297112857414518,0.04502783626282076,0.033403023967378,0.011624812295442759,-0.02910591110996348,0.5369913269167533,0.13731918155899447,0.04073072340540624,0.050480898924720304,False,False,False,False,True,False,-0.10932858833437169,False,False,True,False
TNF,1.0225355534005014,9.273291089266713e-08,0.5636889351718446,1.586224488572346,1.8022297169952977e-07,-0.056567734485061284,-0.12664669676654172,-0.07758908959749551,-0.04905760716904621,0.021021355112434227,0.09085318974767169,0.49210178896798085,-0.07007896228148044,0.08235221505280665,False,False,False,False,True,False,,False,False,True,False
TNFRSF10B,1.495014243306393,5.515201751968361e-15,4.5928567789440295,6.087871022250423,3.823564239809998e-14,0.1995844091949722,0.219744985908204,0.17413045659869783,0.04561452930950616,0.025453952596274365,0.2737356447413969,0.48464333936859527,0.020160576713231793,0.8745142452927026,False,False,False,False,True,False,-0.5,False,False,True,False
TNFRSF1A,0.45166167873746055,1.0975087966599063e-05,6.495043250515371,6.946704929252832,1.7684467914930132e-05,0.1274325355810658,0.1193506775651537,0.11872710554359871,0.0006235720215549967,0.008705430037467085,0.7469161532379633,0.8618884764963523,-0.008081858015912088,0.9903073466514666,False,False,False,False,False,False,,False,False,False,False
TNFSF10,0.8256993206144596,4.5217063699582614e-05,5.9520597271737,6.77775904778816,6.819758236225896e-05,0.0030378724497612314,0.005164524012814025,0.029149724781964665,-0.02398520076915064,-0.026111852332203433,0.19531185278219076,0.9707698262287092,0.002126651563052794,0.30179100981005713,False,False,False,False,False,False,,False,False,True,False
TNFSF11,1.22096114542409,6.788174197565306e-08,0.8510950154317264,2.0720561608558166,1.3494563163834643e-07,0.15512545836895214,0.19136407361909563,0.11823097485051788,0.07313309876857775,0.03689448351843426,0.0014941167152343856,0.07101209757116725,0.03623861525014349,0.2905587212927452,False,False,False,False,True,False,0.17314523476479196,False,False,True,False
TNFSF12,1.409171481473651,3.848290591273528e-15,3.561095171584526,4.970266653058177,2.8346783373220184e-14,-0.056050713132232456,-0.02017703504349699,-0.03592610090150443,0.01574906585800744,-0.020124612230728027,0.6777353211967986,0.17349314485218037,0.03587367808873547,0.14827810191656352,False,False,False,False,True,False,-0.5,False,False,True,False
TNFSF13B,0.9468047746602295,1.2599869085597292e-08,1.9060271779349378,2.8528319525951673,2.6687784327645097e-08,-0.026038502164923812,-0.012684161892319513,-0.04011531287707267,0.02743115098475316,0.01407681071214886,0.3775765956667062,0.5798504299138514,0.0133543402726043,0.8936946693232326,False,False,False,False,False,False,-0.04205710069962453,False,False,True,False
TNFSF14,0.8471777635198139,0.009137537300833647,2.869708520783786,3.7168862843036,0.011421921626042058,-0.030575631340800588,-0.017640514179531587,-0.015557500665756138,-0.002083013513775449,-0.01501813067504445,0.972482194508959,0.42839193586391855,0.012935117161269001,0.5040358664525048,False,False,False,False,False,False,-0.5,False,False,True,False
TNFSF18,0.31086866901834215,0.0007615419642698573,0.4443551871984575,0.7552238562167997,0.0010367526741297563,0.03310211117355608,0.08271725619696141,0.07868405774210548,0.004033198454855932,-0.04558194656854939,0.6763201980862836,0.06332565866749061,0.049615145023405326,0.06307244544494771,False,False,False,False,False,False,,False,False,False,False
TNIK,1.5539999098920574,5.785377111699013e-12,1.2666091347827768,2.820609044674834,2.022430558115121e-11,-0.028445655759832204,-0.02197969626776665,-0.012980468706418174,-0.008999227561348475,-0.01546518705341403,0.6603630161269664,0.4768374652161669,0.006465959492065555,0.7064743169441505,False,False,False,False,True,False,0.37759836965197013,False,False,True,False
TNK2,0.6779473515285419,1.1408357442884592e-06,2.9081917365299756,3.5861390880585176,2.024063417285976e-06,0.13657070554570291,0.15406825235193516,0.1296152122169359,0.02445304013499927,0.006955493328767021,0.3397877370755267,0.6174523211005845,0.01749754680623225,0.8363847042199137,False,False,False,False,False,False,,False,False,True,False
TNKS1BP1,1.3279549476617483,1.5232398327892907e-13,5.3307291052651795,6.658684052926928,7.140186716199799e-13,-0.10865296175031167,-0.06476641315873531,-0.09215106462573738,0.027384651467002072,-0.016501897124574283,0.274867761963124,0.4979451035454592,0.043886548591576355,0.14157886335524378,False,False,False,False,True,False,-0.5,False,False,True,False
TNNI3K,0.03477073355652725,5.210186993858826e-08,0.007490368202733902,0.042261101759261156,1.0483912853496419e-07,-0.05440051312382317,-0.09809092645978534,-0.036240942645900685,-0.06184998381388466,-0.018159570477922486,0.00041384606074314754,0.3382321014503922,-0.04369041333596217,0.1115152632161072,False,False,False,False,False,False,,False,False,False,False
TNPO1,0.8234684036376976,5.057895158648052e-10,3.8017274470339313,4.625195850671629,1.314256222325872e-09,-0.4585035950025192,-0.5243580268730452,-0.4830213315718182,-0.04133669530122702,0.02451773656929901,0.2934167272228426,0.7595918542565085,-0.06585443187052603,0.34957480612329817,True,True,False,False,False,False,,False,False,True,False
TNS4,0.6982366373599597,0.00034565751861765227,0.17065448871841934,0.868891126078379,0.00048333466586366627,-0.04090081554269641,-0.06192472628706514,-0.05234247481726609,-0.009582251469799054,0.01144165927456968,0.798219528937438,0.6719029145298046,-0.021023910744368733,0.9903073466514666,False,False,False,False,False,False,,False,False,True,False
TOPBP1,1.0179901652356698,3.637898633229176e-11,3.1490136098251256,4.167003775060795,1.1095254611512274e-10,-1.4615034229200843,-1.3860233144059655,-1.4152548894415724,0.029231575035606916,-0.04624853347851188,0.3859991229537203,0.38365913165271703,0.0754801085141188,0.21083651870632147,True,True,False,False,True,False,-0.5,False,False,True,False
TOR1A,0.40793569521475614,4.492487298926713e-05,4.5926827893003805,5.000618484515137,6.78188842015469e-05,-0.07095114956012018,-0.025734763859080204,-0.050947057566701315,0.02521229370762111,-0.020004091993418863,0.12481345075648441,0.1276382363852765,0.045216385701039974,0.0246129375304864,False,False,False,False,False,False,,False,False,False,False
TP53,1.7657169950805462,3.532164484849875e-16,3.784813174738158,5.550530169818704,3.784461948053437e-15,0.2605259449337404,0.6447290289909506,0.37556274340780277,0.26916628558314787,-0.11503679847406234,0.2376425850332452,0.4622380533466526,0.3842030840572102,0.16239931747867764,False,False,False,False,True,False,-0.5,False,False,True,False
TP53AIP1,0.04224704049010388,0.00011743603619818341,0.0573951634517671,0.09964220394187098,0.00016923096919388875,0.10935541283729924,0.056564680997090194,0.07743328077296317,-0.02086859977587298,0.03192213206433607,0.5945465059634873,0.20646309733874568,-0.05279073184020905,0.21083651870632147,False,False,False,False,False,False,,False,False,False,False
TP53INP1,-0.17184165490753855,0.47693728391344115,6.061754680543816,5.889913025636277,0.508691996417051,0.06089496182779652,0.02285137106456532,0.024646084244311844,-0.001794713179746523,0.036248877583484676,0.7992155196765165,0.17432915397728233,-0.0380435907632312,0.3372007745300927,False,False,False,False,False,False,,False,False,False,False
TP53RK,0.40330444260707354,0.00017484873871704632,3.502183728250759,3.9054881708578324,0.00024892184545567426,-0.9627154554798781,-0.8055288788630786,-0.8275241706043212,0.021995291741242595,-0.13519128487555698,0.7967261588721265,0.014962757467630905,0.15718657661679958,0.023103393801764124,True,True,False,False,False,False,,False,False,False,False
TP63,0.11930122638752477,0.17053298487021107,0.3097455200651598,0.4290467464526846,0.19154487749206825,0.061487096610229365,-0.08971816584285892,-0.03153549780543352,-0.0581826680374254,0.09302259441566288,0.9997427732478674,0.20082788875934943,-0.1512052624530883,0.5196684087258145,False,False,False,False,False,False,,False,False,False,False
TPH1,0.39193243266179856,5.62314837933121e-13,0.19339029616554715,0.5853227288273457,2.2909123026904927e-12,-0.09633530079117612,-0.10970663206048151,-0.0769422848635564,-0.0327643471969251,-0.019393015927619717,0.06137203740229142,0.17328461145392138,-0.013371331269305384,0.9515653262778769,False,False,False,False,False,False,,False,False,False,False
TPO,0.05640258019538791,0.00015771454837316802,0.011759702217641842,0.06816228241302975,0.00022511159586135573,0.028387794932035745,-0.014583842850749103,0.03236260961997136,-0.04694645247072046,-0.003974814687935615,0.05995533792452891,0.9665587803599118,-0.042971637782784844,0.11708600561657455,False,False,False,False,False,False,,False,False,False,False
TPR,1.2217292603005268,1.573008880307107e-10,4.0374915379625245,5.259220798263051,4.376837525306453e-10,-1.1290839897698277,-1.1202212248129388,-1.0872553901657545,-0.03296583464718439,-0.04182859960407326,0.6772634868375262,0.2939773794550745,0.008862764956888869,0.5040358664525048,True,True,False,False,True,False,-0.5,False,False,True,False
